trade_id,trade_date,settlement_date,security_id,client_id,portfolio,quantity,trade_price,trade_currency,status,source_system
TRD0001957,2026-04-21,2026-04-18,SEC00249,CL389,PORT-061,22375.0,55.21,EUR,Matched,SimCorp
TRD0001958,2026-05-15,2026-05-09,SEC00208,CL565,PORT-072,27520.0,72.29,INR,Matched,Murex
TRD0001959,2026-04-14,2026-04-10,SEC00276,CL581,PORT-020,24675.0,72.11,GBP,Booked,Bloomberg AIM
TRD0001960,2026-04-25,2026-04-09,SEC00039,CL861,PORT-041,27750.0,100.01,JPY,Matched,Bloomberg AIM
TRD0001961,2026-05-09,2026-04-29,SEC00261,CL575,PORT-062,17172.0,126.95,USD,Booked,SimCorp
TRD0001962,2026-04-16,2026-05-07,SEC00094,CL124,PORT-063,11530.0,113.22,EUR,Matched,Bloomberg AIM
TRD0001963,2026-04-05,2026-05-11,SEC00234,CL728,PORT-013,33825.0,91.85,GBP,Booked,SimCorp
TRD0001964,2026-04-30,2026-05-13,SEC00292,CL798,PORT-067,6550.0,63.3,USD,Booked,Murex
TRD0001965,2026-05-07,2026-04-07,SEC00158,CL367,PORT-069,7301.0,53.62,GBP,Matched,SimCorp
TRD0001966,2026-05-06,2026-05-13,SEC00028,CL204,PORT-059,22238.0,67.1,GBP,Booked,Aladdin
TRD0001967,2026-04-23,2026-05-01,SEC00118,CL227,PORT-042,30187.0,81.86,GBP,Matched,Bloomberg AIM
TRD0001968,2026-05-17,2026-04-30,SEC00130,CL855,PORT-031,19422.0,88.91,JPY,Matched,Murex
TRD0001969,2026-04-28,2026-04-21,SEC00299,CL502,PORT-071,25495.0,82.94,INR,Unmatched,Murex
TRD0001970,2026-05-18,2026-04-14,SEC00301,CL575,PORT-069,3031.0,63.92,INR,Booked,Aladdin
TRD0001971,2026-05-18,2026-04-26,SEC00181,CL963,PORT-041,14253.0,87.83,USD,Matched,Murex
TRD0001972,2026-04-30,2026-04-17,SEC00304,CL154,PORT-059,3945.0,103.68,JPY,Matched,SimCorp
TRD0001973,2026-04-16,2026-04-26,SEC00139,CL285,PORT-032,23853.0,90.75,CAD,Booked,Murex
TRD0001974,2026-04-10,2026-05-02,SEC00131,CL849,PORT-059,6396.0,65.94,CAD,Matched,Bloomberg AIM
TRD0001975,2026-05-16,2026-05-14,SEC00267,CL585,PORT-008,8416.0,49.81,EUR,Unmatched,Murex
TRD0001976,2026-05-09,2026-05-12,SEC00213,CL124,PORT-072,21855.0,49.4,INR,Matched,SimCorp
TRD0001977,2026-05-01,2026-05-02,SEC00167,CL731,PORT-041,25964.0,52.54,INR,Unmatched,Bloomberg AIM
TRD0001978,2026-04-24,2026-05-19,SEC00146,CL224,PORT-048,16808.0,72.96,GBP,Matched,Bloomberg AIM
TRD0001979,2026-04-05,2026-05-07,SEC00225,CL803,PORT-015,22276.0,79.99,CAD,Booked,Aladdin
TRD0001980,2026-04-19,2026-05-01,SEC00241,CL817,PORT-042,22033.0,40.65,JPY,Unmatched,Murex
TRD0001981,2026-04-25,2026-04-30,SEC00156,CL841,PORT-001,16384.0,55.9,INR,Booked,Aladdin
TRD0001982,2026-05-17,2026-04-15,SEC00010,CL517,PORT-071,9790.0,72.61,INR,Matched,Murex
TRD0001983,2026-05-16,2026-04-08,SEC00032,CL340,PORT-060,22237.0,48.67,INR,Matched,Aladdin
TRD0001984,2026-05-13,2026-04-19,SEC00046,CL892,PORT-036,22598.0,77.62,CAD,Unmatched,Aladdin
TRD0001985,2026-04-20,2026-05-18,SEC00147,CL602,PORT-067,24705.0,59.88,CAD,Unmatched,SimCorp
TRD0001986,2026-05-05,2026-05-03,SEC00196,CL671,PORT-065,20340.0,51.77,GBP,Booked,Aladdin
TRD0001987,2026-05-09,2026-04-19,SEC00257,CL222,PORT-010,9236.0,67.94,JPY,Matched,Aladdin
TRD0001988,2026-04-19,2026-04-25,SEC00074,CL660,PORT-005,23178.0,76.5,JPY,Booked,Aladdin
TRD0001989,2026-04-13,2026-05-01,SEC00251,CL621,PORT-021,17990.0,49.55,CAD,Matched,SimCorp
TRD0001990,2026-04-30,2026-05-02,SEC00213,CL362,PORT-001,14379.0,61.26,GBP,Matched,SimCorp
TRD0001991,2026-04-10,2026-05-03,SEC00016,CL789,PORT-046,15790.0,78.55,EUR,Booked,Aladdin
TRD0001992,2026-04-16,2026-04-25,SEC00112,CL220,PORT-042,12823.0,51.07,INR,Matched,Aladdin
TRD0001993,2026-04-17,2026-05-13,SEC00096,CL746,PORT-043,24666.0,37.33,CAD,Matched,Bloomberg AIM
TRD0001994,2026-04-10,2026-04-28,SEC00283,CL964,PORT-006,7364.0,38.95,CAD,Matched,SimCorp
TRD0001995,2026-05-11,2026-05-12,SEC00294,CL609,PORT-073,10549.0,57.61,USD,Cancelled,Murex
TRD0001996,2026-04-15,2026-04-21,SEC00262,CL194,PORT-078,15534.0,42.04,CAD,Matched,Murex
TRD0001997,2026-04-06,2026-04-13,SEC00168,CL597,PORT-047,30103.0,59.04,INR,Matched,Aladdin
TRD0001998,2026-04-05,2026-04-29,SEC00157,CL575,PORT-001,25907.0,119.43,USD,Booked,Murex
TRD0001999,2026-04-23,2026-05-04,SEC00099,CL596,PORT-032,5694.0,41.16,USD,Booked,Bloomberg AIM
TRD0002000,2026-04-16,2026-04-09,SEC00247,CL345,PORT-057,28135.0,60.41,EUR,Booked,Murex
TRD0002001,2026-04-10,2026-04-22,SEC00027,CL662,PORT-060,28121.0,140.65,CAD,Booked,SimCorp
TRD0002002,2026-04-11,2026-05-02,SEC00086,CL337,PORT-020,9195.0,76.93,INR,Booked,Aladdin
TRD0002003,2026-04-09,2026-05-20,SEC00043,CL601,PORT-065,-911.0,58.63,JPY,Matched,Murex
TRD0002004,2026-04-12,2026-05-21,SEC00158,CL634,PORT-077,17458.0,63.12,JPY,Matched,Bloomberg AIM
TRD0002005,2026-05-02,2026-05-12,SEC00095,CL680,PORT-041,26418.0,77.5,GBP,Booked,Aladdin
TRD0002006,2026-04-17,2026-05-11,SEC00063,CL817,PORT-031,29934.0,120.73,CAD,Matched,Aladdin
TRD0002007,2026-05-01,2026-04-19,SEC00120,CL893,PORT-042,11469.0,55.38,USD,Unmatched,Aladdin
TRD0002008,2026-04-13,2026-04-29,SEC00275,CL798,PORT-003,31140.0,51.15,EUR,Booked,SimCorp
TRD0002009,2026-04-13,2026-04-07,SEC00178,CL815,PORT-042,1291.0,41.16,EUR,Matched,SimCorp
TRD0002010,2026-04-07,2026-04-27,SEC00263,CL881,PORT-003,15240.0,69.14,CAD,Booked,SimCorp
TRD0002011,2026-04-23,2026-04-11,SEC00292,CL317,PORT-003,14871.0,40.77,JPY,Matched,Murex
TRD0002012,2026-04-28,2026-04-27,SEC00288,CL363,PORT-044,26643.0,56.69,INR,Matched,Murex
TRD0002013,2026-05-12,2026-05-05,SEC00112,CL579,PORT-041,27737.0,48.52,CAD,Booked,Bloomberg AIM
TRD0002014,2026-04-21,2026-04-19,SEC00280,CL518,PORT-078,25157.0,97.12,EUR,Booked,Bloomberg AIM
TRD0002015,2026-04-24,2026-05-01,SEC00291,CL731,PORT-041,7871.0,55.82,CAD,Unmatched,Murex
TRD0002016,2026-04-26,2026-05-09,SEC00307,CL108,PORT-078,24470.0,76.63,USD,Booked,SimCorp
TRD0002017,2026-04-19,2026-04-30,SEC00112,CL224,PORT-064,21818.0,38.04,INR,Matched,Bloomberg AIM
TRD0002018,2026-04-11,2026-04-22,SEC00073,CL771,PORT-027,5466.0,69.83,INR,Matched,Bloomberg AIM
TRD0002019,2026-05-13,2026-05-05,SEC00186,CL838,PORT-074,2497.0,43.77,INR,Booked,SimCorp
TRD0002020,2026-04-30,2026-04-20,SEC00298,CL371,PORT-039,25785.0,57.46,USD,Matched,Murex
TRD0002021,2026-04-17,2026-04-07,SEC00288,CL379,PORT-048,16649.0,144.59,CAD,Matched,Aladdin
TRD0002022,2026-04-13,2026-05-03,SEC00182,CL604,PORT-008,8361.0,92.41,INR,Booked,Aladdin
TRD0002023,2026-04-14,2026-05-08,SEC00047,CL528,PORT-017,16439.0,63.76,USD,Unmatched,SimCorp
TRD0002024,2026-04-14,2026-05-03,SEC00135,CL252,PORT-042,20730.0,204.31,JPY,Matched,Murex
TRD0002025,2026-04-11,2026-04-14,SEC00228,CL549,PORT-022,17379.0,48.41,INR,Matched,SimCorp
TRD0002026,2026-04-06,2026-05-13,SEC00179,CL836,PORT-048,6360.0,100.27,GBP,Booked,Aladdin
TRD0002027,2026-04-22,2026-04-08,SEC00110,CL755,PORT-007,32142.0,39.0,GBP,Booked,Murex
TRD0002028,2026-05-08,2026-05-03,SEC00109,CL834,PORT-020,25532.0,61.23,EUR,Matched,Aladdin
TRD0002029,2026-04-24,2026-04-14,SEC00019,CL678,PORT-053,15485.0,41.61,JPY,Matched,Aladdin
TRD0002030,2026-04-18,2026-04-16,SEC00092,CL888,PORT-049,15787.0,72.97,CAD,Booked,Murex
TRD0002031,2026-05-15,2026-04-16,SEC00214,CL324,PORT-078,20696.0,68.01,JPY,Matched,SimCorp
TRD0002032,2026-04-15,2026-04-11,SEC00077,CL141,PORT-072,9528.0,59.88,INR,Matched,Aladdin
TRD0002033,2026-04-25,2026-05-13,SEC00317,CL202,PORT-065,20420.0,97.73,INR,Booked,SimCorp
TRD0002034,2026-04-07,2026-04-25,SEC00026,CL992,PORT-001,8020.0,54.68,INR,Matched,Bloomberg AIM
TRD0002035,2026-05-10,2026-05-17,SEC00188,CL675,PORT-048,17471.0,74.77,GBP,Matched,Murex
TRD0002036,2026-04-09,2026-05-08,SEC00158,CL322,PORT-019,9236.0,88.87,INR,Matched,Aladdin
TRD0002037,2026-04-29,2026-05-20,SEC00266,CL867,PORT-022,9614.0,39.68,EUR,Matched,SimCorp
TRD0002038,2026-04-24,2026-04-21,SEC00284,CL378,PORT-017,30343.0,51.32,JPY,Matched,Bloomberg AIM
TRD0002039,2026-04-20,2026-04-24,SEC00173,CL636,PORT-037,18444.0,67.96,EUR,Unmatched,Bloomberg AIM
TRD0002040,2026-04-23,2026-04-18,SEC00201,CL324,PORT-010,19556.0,83.14,CAD,Matched,Bloomberg AIM
TRD0002041,2026-04-09,2026-05-14,SEC00223,CL185,PORT-043,2915.0,109.67,INR,Booked,SimCorp
TRD0002042,2026-05-12,2026-05-07,SEC00166,CL340,PORT-014,13522.0,61.83,JPY,Matched,Murex
TRD0002043,2026-04-17,2026-04-21,SEC00059,CL305,PORT-040,21459.0,59.69,GBP,Unmatched,Aladdin
TRD0002044,2026-04-06,2026-04-14,SEC00137,CL596,PORT-050,19456.0,49.14,JPY,Unmatched,Murex
TRD0002045,2026-05-10,2026-04-12,SEC00077,CL118,PORT-015,1845.0,74.85,INR,Booked,Murex
TRD0002046,2026-05-08,2026-05-18,SEC00148,CL315,PORT-009,19554.0,60.1,EUR,Booked,Bloomberg AIM
TRD0002047,2026-04-28,2026-05-03,SEC00196,CL610,PORT-064,20749.0,60.59,INR,Booked,SimCorp
TRD0002048,2026-04-17,2026-05-21,SEC00066,CL454,PORT-059,27628.0,64.53,EUR,Unmatched,SimCorp
TRD0002049,2026-04-06,2026-04-15,SEC00079,CL671,PORT-021,13086.0,80.89,USD,Unmatched,SimCorp
TRD0002050,2026-04-14,2026-05-16,SEC00263,CL689,PORT-071,1184.0,54.75,INR,Matched,Aladdin
TRD0002051,2026-04-14,2026-04-15,SEC00120,CL967,PORT-018,10524.0,50.89,INR,Booked,Aladdin
TRD0002052,2026-04-30,2026-05-14,SEC00063,CL851,PORT-074,9772.0,77.56,GBP,Unmatched,Bloomberg AIM
TRD0002053,2026-04-20,2026-05-21,SEC00228,CL305,PORT-009,23525.0,23.13,JPY,Booked,Bloomberg AIM
TRD0002054,2026-05-10,2026-04-12,SEC00229,CL722,PORT-053,-2376.0,53.99,INR,Matched,SimCorp
TRD0002055,2026-04-29,2026-05-02,SEC00264,CL663,PORT-002,14637.0,44.57,INR,Booked,SimCorp
TRD0002056,2026-05-11,2026-05-02,SEC00243,CL634,PORT-016,28693.0,101.61,CAD,Matched,Aladdin
TRD0002057,2026-05-18,2026-04-22,SEC00317,CL818,PORT-032,18054.0,57.15,CAD,Matched,Murex
TRD0002058,2026-04-11,2026-05-09,SEC00183,CL232,PORT-007,24722.0,54.8,GBP,Booked,Murex
TRD0002059,2026-04-13,2026-04-20,SEC00091,CL437,PORT-037,5687.0,65.56,EUR,Booked,Aladdin
TRD0002060,2026-04-27,2026-05-02,SEC00276,CL833,PORT-019,5985.0,54.14,USD,Matched,SimCorp
TRD0002061,2026-05-19,2026-05-09,SEC00084,CL902,PORT-008,28779.0,57.92,JPY,Booked,Bloomberg AIM
TRD0002062,2026-05-15,2026-05-04,SEC00093,CL133,PORT-076,18759.0,68.99,JPY,Matched,Aladdin
TRD0002063,2026-05-14,2026-05-21,SEC00265,CL523,PORT-078,18775.0,57.53,INR,Booked,Aladdin
TRD0002064,2026-04-17,2026-05-08,SEC00282,CL337,PORT-077,9614.0,57.38,USD,Booked,Murex
TRD0002065,2026-05-10,2026-04-25,SEC00108,CL250,PORT-013,18756.0,46.83,INR,Booked,Aladdin
TRD0002066,2026-05-08,2026-05-15,SEC00233,CL151,PORT-031,9405.0,44.53,INR,Matched,Bloomberg AIM
TRD0002067,2026-04-11,2026-05-16,SEC00295,CL583,PORT-026,26902.0,68.12,INR,Matched,Murex
TRD0002068,2026-04-10,2026-04-22,SEC00255,CL700,PORT-026,38459.0,74.24,JPY,Booked,Bloomberg AIM
TRD0002069,2026-04-15,2026-05-02,SEC00001,CL577,PORT-033,21630.0,40.45,USD,Matched,SimCorp
TRD0002070,2026-05-06,2026-05-15,SEC00212,CL431,PORT-041,13238.0,87.01,GBP,Booked,Aladdin
TRD0002071,2026-04-23,2026-04-18,SEC00054,CL793,PORT-039,-1002.0,87.13,JPY,Matched,Bloomberg AIM
TRD0002072,2026-05-10,2026-04-17,SEC00270,CL686,PORT-024,5367.0,93.8,JPY,Booked,SimCorp
TRD0002073,2026-04-11,2026-05-20,SEC00021,CL916,PORT-078,29661.0,74.07,JPY,Unmatched,Murex
TRD0002074,2026-05-16,2026-05-12,SEC00317,CL411,PORT-078,10281.0,83.34,JPY,Booked,Bloomberg AIM
TRD0002075,2026-04-16,2026-05-05,SEC00056,CL314,PORT-027,15219.0,143.27,JPY,Matched,Aladdin
TRD0002076,2026-04-26,2026-04-19,SEC00134,CL509,PORT-018,22915.0,60.01,EUR,Matched,SimCorp
TRD0002077,2026-04-15,2026-05-18,SEC00074,CL555,PORT-043,29117.0,46.25,JPY,Matched,Bloomberg AIM
TRD0002078,2026-04-29,2026-04-15,SEC00260,CL511,PORT-030,16503.0,38.98,EUR,Matched,Bloomberg AIM
TRD0002079,2026-05-12,2026-05-07,SEC00125,CL848,PORT-078,14965.0,123.28,GBP,Booked,Bloomberg AIM
TRD0002080,2026-04-16,2026-05-16,SEC00238,CL140,PORT-034,18537.0,123.85,GBP,Booked,Aladdin
TRD0002081,2026-04-21,2026-04-13,SEC00021,CL574,PORT-004,13293.0,48.25,INR,Unmatched,Aladdin
TRD0002082,2026-04-29,2026-05-18,UNKNOWN,CL486,PORT-010,13696.0,51.7,CAD,Unmatched,Aladdin
TRD0002083,2026-05-03,2026-05-16,SEC00291,CL289,PORT-006,21089.0,59.54,JPY,Matched,Bloomberg AIM
TRD0002084,2026-05-04,2026-04-09,SEC00296,CL676,PORT-031,19390.0,102.36,USD,Matched,Aladdin
TRD0002085,2026-04-28,2026-04-28,SEC00066,CL820,PORT-026,33987.0,42.5,INR,Matched,Murex
TRD0002086,2026-05-08,2026-05-01,SEC00126,CL590,PORT-068,21291.0,33.5,EUR,Matched,SimCorp
TRD0002087,2026-05-07,2026-04-21,SEC00130,CL176,PORT-071,26634.0,142.4,USD,Unmatched,SimCorp
TRD0002088,2026-05-07,2026-04-23,SEC00180,CL167,PORT-012,9965.0,74.39,EUR,Unmatched,Aladdin
TRD0002089,2026-05-19,2026-04-24,SEC00171,CL479,PORT-075,21939.0,78.18,CAD,Booked,SimCorp
TRD0002090,2026-04-08,2026-05-20,SEC00033,CL700,PORT-047,12578.0,62.07,GBP,Matched,Murex
TRD0002091,2026-05-09,2026-04-27,SEC00244,CL381,PORT-025,20966.0,78.49,EUR,Matched,Aladdin
TRD0002092,2026-05-12,2026-05-09,SEC00072,CL377,PORT-033,23164.0,39.25,USD,Booked,Bloomberg AIM
TRD0002093,2026-05-13,2026-04-15,SEC00100,CL873,PORT-035,18374.0,49.68,JPY,Matched,Aladdin
TRD0002094,2026-04-05,2026-04-29,SEC00269,CL112,PORT-014,36055.0,69.19,INR,Matched,Aladdin
TRD0002095,2026-04-28,2026-05-16,SEC00220,CL171,PORT-069,28710.0,30.12,GBP,Booked,Bloomberg AIM
TRD0002096,2026-05-05,2026-04-12,SEC00126,CL239,PORT-001,26829.0,59.99,USD,Matched,Bloomberg AIM
TRD0002097,2026-05-01,2026-05-09,SEC00291,CL984,PORT-006,23732.0,58.71,GBP,Booked,Bloomberg AIM
TRD0002098,2026-05-16,2026-05-09,SEC00126,CL547,PORT-022,31225.0,59.98,JPY,Booked,Aladdin
TRD0002099,2026-05-05,2026-04-09,SEC00180,CL242,PORT-012,7223.0,54.99,USD,Matched,Aladdin
TRD0002100,2026-05-08,2026-04-17,SEC00078,CL379,PORT-005,28277.0,47.06,EUR,Matched,SimCorp
TRD0002101,2026-04-13,2026-04-13,SEC00058,CL971,PORT-031,10566.0,35.24,USD,Matched,Aladdin
TRD0002102,2026-05-17,2026-04-22,SEC00157,CL724,PORT-030,13767.0,70.15,GBP,Booked,Murex
TRD0002103,2026-04-30,2026-04-11,SEC00180,CL301,PORT-010,22210.0,60.04,EUR,Matched,SimCorp
TRD0002104,2026-04-14,2026-05-16,SEC00257,CL316,PORT-065,27249.0,41.21,EUR,Booked,Bloomberg AIM
TRD0002105,2026-04-12,2026-04-25,SEC00125,CL167,PORT-070,9348.0,68.16,USD,Unmatched,Aladdin
TRD0002106,2026-04-26,2026-05-08,SEC00286,CL794,PORT-057,14156.0,60.15,INR,Booked,Bloomberg AIM
TRD0002107,2026-05-09,2026-05-04,SEC00194,CL223,PORT-042,-18731.0,56.75,GBP,Unmatched,Aladdin
TRD0002108,2026-05-04,2026-05-11,SEC00022,CL357,PORT-075,16602.0,31.35,CAD,Booked,SimCorp
TRD0002109,2026-05-09,2026-05-12,SEC00236,CL413,PORT-028,24405.0,84.69,GBP,Booked,SimCorp
TRD0002110,2026-04-20,2026-05-02,SEC00183,CL658,PORT-034,43769.0,43.31,EUR,Matched,Aladdin
TRD0002111,2026-05-06,2026-04-10,SEC00124,CL645,PORT-002,21145.0,68.18,EUR,Matched,Aladdin
TRD0002112,2026-04-21,2026-04-23,SEC00149,CL818,PORT-056,12486.0,50.25,CAD,Unmatched,Murex
TRD0002113,2026-04-20,2026-05-06,SEC00096,CL367,PORT-008,8276.0,58.2,JPY,Matched,SimCorp
TRD0002114,2026-04-07,2026-05-02,SEC00196,CL446,PORT-053,15561.0,99.81,EUR,Booked,Bloomberg AIM
TRD0002115,2026-05-03,2026-04-28,SEC00181,CL449,PORT-062,10948.0,80.32,JPY,Booked,Bloomberg AIM
TRD0002116,2026-04-06,2026-05-10,SEC00143,CL142,PORT-018,21507.0,99.04,JPY,Matched,Bloomberg AIM
TRD0002117,2026-05-01,2026-04-28,SEC00091,CL763,PORT-049,21390.0,74.86,USD,Booked,Bloomberg AIM
TRD0002118,2026-04-19,2026-04-20,SEC00127,CL581,PORT-024,14526.0,76.6,INR,Unmatched,Murex
TRD0002119,2026-04-20,2026-05-11,SEC00159,CL527,PORT-032,32887.0,35.75,USD,Matched,Bloomberg AIM
TRD0002120,2026-04-13,2026-04-25,SEC00151,CL994,PORT-042,12484.0,59.67,EUR,Matched,SimCorp
TRD0002121,2026-04-28,2026-04-20,SEC00098,CL260,PORT-020,17104.0,61.64,INR,Unmatched,SimCorp
TRD0002122,2026-04-14,2026-04-28,SEC00186,CL971,PORT-063,22794.0,102.34,GBP,Booked,Murex
TRD0002123,2026-05-04,2026-05-08,SEC00072,CL711,PORT-032,24690.0,55.86,EUR,Matched,SimCorp
TRD0002124,2026-04-27,2026-04-27,SEC00160,CL298,PORT-037,27582.0,73.16,USD,Unmatched,Bloomberg AIM
TRD0002125,2026-04-27,2026-04-16,SEC00038,CL709,PORT-065,21214.0,72.17,JPY,Matched,Murex
TRD0002126,2026-04-18,2026-05-12,SEC00151,CL779,PORT-018,25882.0,100.0,INR,Matched,Aladdin
TRD0002127,2026-04-22,2026-04-26,SEC00250,CL425,PORT-036,13012.0,63.64,EUR,Unmatched,Aladdin
TRD0002128,2026-05-16,2026-04-21,SEC00261,CL410,PORT-079,24886.0,89.1,GBP,Booked,Aladdin
TRD0002129,2026-04-13,2026-05-07,SEC00222,CL850,PORT-032,24785.0,36.72,GBP,Unmatched,Aladdin
TRD0002130,2026-04-15,2026-05-04,SEC00238,CL244,PORT-010,29347.0,37.91,CAD,Booked,Bloomberg AIM
TRD0002131,2026-05-15,2026-04-12,SEC00021,CL111,PORT-023,5487.0,29.99,INR,Matched,Bloomberg AIM
TRD0002132,2026-04-06,2026-05-05,SEC00109,CL698,PORT-076,11196.0,87.8,EUR,Booked,SimCorp
TRD0002133,2026-04-20,2026-04-25,SEC00209,CL914,PORT-060,24174.0,84.42,JPY,Matched,Aladdin
TRD0002134,2026-05-16,2026-05-15,SEC00256,CL550,PORT-064,-1885.0,91.28,CAD,Booked,Bloomberg AIM
TRD0002135,2026-04-27,2026-04-10,SEC00186,CL221,PORT-021,21690.0,52.61,GBP,Booked,Aladdin
TRD0002136,2026-04-12,2026-04-25,SEC00273,CL584,PORT-067,25949.0,54.75,USD,Booked,Bloomberg AIM
TRD0002137,2026-05-07,2026-04-17,SEC00087,CL326,PORT-032,13677.0,63.92,EUR,Booked,Murex
TRD0002138,2026-04-08,2026-04-24,SEC00049,CL843,PORT-063,14774.0,110.53,JPY,Matched,SimCorp
TRD0002139,2026-05-01,2026-05-06,SEC00027,CL650,PORT-070,9944.0,120.64,CAD,Booked,SimCorp
TRD0002140,2026-05-09,2026-05-06,SEC00186,CL402,PORT-017,14088.0,88.04,EUR,Booked,Bloomberg AIM
TRD0002141,2026-05-03,2026-04-20,SEC00212,CL661,PORT-075,14306.0,74.88,USD,Booked,Aladdin
TRD0002142,2026-04-26,2026-04-13,SEC00091,CL699,PORT-050,12879.0,106.42,EUR,Matched,Bloomberg AIM
TRD0002143,2026-04-19,2026-05-16,SEC00250,CL710,PORT-058,12467.0,60.97,GBP,Booked,SimCorp
TRD0002144,2026-04-08,2026-04-13,UNKNOWN,CL429,PORT-060,15967.0,58.16,USD,Booked,SimCorp
TRD0002145,2026-05-11,2026-04-14,SEC00115,CL612,PORT-014,15877.0,63.74,USD,Matched,Aladdin
TRD0002146,2026-04-06,2026-05-17,SEC00076,CL138,PORT-059,32056.0,47.34,JPY,Matched,Murex
TRD0002147,2026-04-26,2026-05-17,SEC00237,CL462,PORT-017,15044.0,62.72,INR,Matched,SimCorp
TRD0002148,2026-05-14,2026-04-20,SEC00214,CL439,PORT-022,20581.0,45.1,EUR,Booked,Aladdin
TRD0002149,2026-04-08,2026-04-14,SEC00054,CL580,PORT-010,13673.0,95.46,JPY,Unmatched,Murex
TRD0002150,2026-05-04,2026-05-04,SEC00081,CL954,PORT-015,13578.0,80.66,JPY,Matched,Murex
TRD0002151,2026-04-22,2026-04-23,SEC00155,CL957,PORT-078,5217.0,109.99,INR,Matched,Bloomberg AIM
TRD0002152,2026-04-18,2026-04-07,SEC00163,CL534,PORT-026,6215.0,37.7,CAD,Booked,Aladdin
TRD0002153,2026-05-19,2026-05-07,SEC00053,CL680,PORT-031,8948.0,129.75,CAD,Booked,Murex
TRD0002154,2026-05-10,2026-05-11,SEC00303,CL197,PORT-038,19378.0,38.46,EUR,Matched,Aladdin
TRD0002155,2026-04-19,2026-04-07,SEC00124,CL533,PORT-057,26071.0,43.84,CAD,Booked,Aladdin
TRD0002156,2026-05-05,2026-05-09,SEC00122,CL718,PORT-046,4600.0,53.66,USD,Matched,Bloomberg AIM
TRD0002157,2026-05-19,2026-04-30,SEC00019,CL713,PORT-043,13882.0,105.39,CAD,Booked,SimCorp
TRD0002158,2026-05-18,2026-05-02,SEC00280,CL966,PORT-067,7748.0,72.16,USD,Booked,Aladdin
TRD0002159,2026-04-12,2026-04-28,SEC00075,CL519,PORT-040,16018.0,61.23,USD,Booked,Bloomberg AIM
TRD0002160,2026-05-13,2026-05-09,SEC00315,CL916,PORT-061,26068.0,50.53,USD,Booked,SimCorp
TRD0002161,2026-05-15,2026-04-21,SEC00158,CL979,PORT-072,14648.0,41.2,USD,Matched,Murex
TRD0002162,2026-04-24,2026-04-20,SEC00279,CL614,PORT-054,17644.0,99.13,GBP,Booked,Aladdin
TRD0002163,2026-05-14,2026-05-12,SEC00057,CL182,PORT-003,28914.0,88.19,JPY,Matched,Murex
TRD0002164,2026-04-20,2026-04-30,SEC00053,CL438,PORT-021,21434.0,107.06,INR,Booked,Bloomberg AIM
TRD0002165,2026-04-25,2026-05-19,SEC00256,CL787,PORT-049,12299.0,76.62,USD,Matched,Aladdin
TRD0002166,2026-04-20,2026-05-12,SEC00262,CL622,PORT-038,19192.0,26.45,EUR,Unmatched,Bloomberg AIM
TRD0002167,2026-04-27,2026-04-07,SEC00173,CL941,PORT-023,11793.0,43.14,USD,Unmatched,Murex
TRD0002168,2026-04-14,2026-04-29,SEC00010,CL833,PORT-027,21154.0,78.47,USD,Matched,Aladdin
TRD0002169,2026-04-20,2026-04-23,SEC00301,CL156,PORT-007,21865.0,58.59,INR,Booked,Murex
TRD0002170,2026-05-01,2026-04-12,SEC00125,CL874,PORT-019,7746.0,54.84,JPY,Matched,SimCorp
TRD0002171,2026-05-19,2026-04-19,SEC00299,CL421,PORT-062,19314.0,45.33,EUR,Unmatched,Murex
TRD0002172,2026-05-07,2026-04-16,SEC00278,CL836,PORT-001,17118.0,92.91,EUR,Matched,Aladdin
TRD0002173,2026-05-14,2026-04-19,SEC00272,CL556,PORT-067,22085.0,78.23,CAD,Booked,Bloomberg AIM
TRD0002174,2026-05-19,2026-04-29,SEC00220,CL509,PORT-027,24235.0,79.47,JPY,Matched,Murex
TRD0002175,2026-05-07,2026-04-23,SEC00215,CL165,PORT-064,21581.0,53.42,EUR,Booked,SimCorp
TRD0002176,2026-05-10,2026-05-09,SEC00170,CL206,PORT-021,15726.0,70.93,CAD,Matched,Aladdin
TRD0002177,2026-05-16,2026-04-11,SEC00007,CL635,PORT-066,25000.0,41.75,EUR,Booked,SimCorp
TRD0002178,2026-05-05,2026-05-13,SEC00124,CL611,PORT-046,11452.0,63.72,EUR,Booked,Bloomberg AIM
TRD0002179,2026-04-27,2026-04-12,SEC00233,CL598,PORT-068,8096.0,27.53,INR,Matched,Bloomberg AIM
TRD0002180,2026-05-11,2026-04-12,SEC00259,CL240,PORT-005,-5965.0,38.52,JPY,Matched,SimCorp
TRD0002181,2026-05-07,2026-05-15,SEC00179,CL558,PORT-063,17474.0,59.57,USD,Matched,Murex
TRD0002182,2026-05-19,2026-04-20,SEC00227,CL154,PORT-022,11838.0,153.13,INR,Matched,Bloomberg AIM
TRD0002183,2026-05-17,2026-04-07,SEC00006,CL229,PORT-029,20983.0,35.51,EUR,Unmatched,Bloomberg AIM
TRD0002184,2026-05-12,2026-04-26,SEC00149,CL548,PORT-004,3216.0,43.15,INR,Matched,Murex
TRD0002185,2026-04-29,2026-05-06,SEC00162,CL654,PORT-076,13146.0,71.94,GBP,Cancelled,Murex
TRD0002186,2026-04-20,2026-04-12,SEC00285,CL689,PORT-051,21527.0,123.88,INR,Booked,SimCorp
